,u_index,tag_id,weight
2860,314.0,21.0,1.0
2861,314.0,17.0,2.0
2862,314.0,2.0,2.0
2863,314.0,22.0,1.0
2864,314.0,7.0,1.0
2865,315.0,14.0,2.0
2866,315.0,16.0,2.0
2867,315.0,21.0,1.0
2868,315.0,12.0,1.0
2869,315.0,3.0,6.0
2870,315.0,30.0,1.0
2871,315.0,0.0,1.0
2872,315.0,17.0,1.0
2873,315.0,22.0,1.0
2874,315.0,4.0,3.0
2875,315.0,25.0,2.0
2876,315.0,5.0,2.0
2877,315.0,11.0,1.0
2878,315.0,2.0,1.0
2879,315.0,10.0,2.0
2880,316.0,25.0,1.0
2881,316.0,20.0,1.0
2882,316.0,21.0,2.0
2883,316.0,5.0,3.0
2884,316.0,11.0,3.0
2885,316.0,10.0,5.0
2886,316.0,12.0,1.0
2887,316.0,3.0,4.0
2888,316.0,4.0,3.0
2889,317.0,3.0,6.0
2890,317.0,10.0,5.0
2891,317.0,0.0,1.0
2892,317.0,25.0,3.0
2893,317.0,20.0,1.0
2894,317.0,4.0,4.0
2895,317.0,22.0,2.0
2896,317.0,14.0,4.0
2897,317.0,16.0,2.0
2898,317.0,23.0,1.0
2899,318.0,3.0,6.0
2900,318.0,6.0,1.0
2901,318.0,10.0,2.0
2902,318.0,12.0,2.0
2903,318.0,22.0,3.0
2904,318.0,14.0,1.0
2905,318.0,11.0,1.0
2906,318.0,2.0,1.0
2907,318.0,16.0,1.0
2908,319.0,3.0,6.0
2909,319.0,25.0,2.0
2910,319.0,12.0,1.0
2911,319.0,10.0,3.0
2912,319.0,14.0,2.0
2913,319.0,13.0,1.0
2914,319.0,22.0,1.0
2915,319.0,16.0,1.0
2916,319.0,18.0,2.0
2917,319.0,28.0,2.0
2918,320.0,11.0,5.0
2919,320.0,2.0,2.0
2920,320.0,3.0,1.0
2921,320.0,6.0,1.0
2922,320.0,10.0,6.0
2923,320.0,25.0,2.0
2924,320.0,20.0,1.0
2925,320.0,5.0,3.0
2926,320.0,24.0,1.0
2927,320.0,17.0,1.0
2928,320.0,4.0,3.0
2929,320.0,14.0,1.0
2930,321.0,10.0,1.0
2931,321.0,5.0,5.0
2932,321.0,11.0,3.0
2933,321.0,2.0,2.0
2934,321.0,4.0,2.0
2935,322.0,21.0,3.0
2936,322.0,3.0,10.0
2937,322.0,10.0,8.0
2938,322.0,4.0,4.0
2939,322.0,14.0,4.0
2940,322.0,22.0,2.0
2941,322.0,25.0,2.0
2942,322.0,16.0,2.0
2943,322.0,5.0,2.0
2944,322.0,11.0,2.0
2945,323.0,10.0,1.0
2946,323.0,14.0,1.0
2947,323.0,16.0,1.0
2948,323.0,4.0,3.0
2949,323.0,22.0,1.0
2950,323.0,11.0,1.0
2951,323.0,2.0,2.0
2952,323.0,23.0,3.0
2953,323.0,3.0,1.0
2954,323.0,21.0,1.0
2955,323.0,25.0,1.0
2956,324.0,3.0,8.0
2957,324.0,4.0,2.0
2958,324.0,25.0,2.0
2959,324.0,2.0,2.0
2960,324.0,19.0,1.0
2961,324.0,8.0,1.0
2962,324.0,10.0,2.0
2963,324.0,0.0,1.0
2964,324.0,27.0,1.0
2965,324.0,12.0,1.0
2966,324.0,13.0,1.0
2967,324.0,11.0,3.0
2968,325.0,3.0,7.0
2969,325.0,14.0,6.0
2970,325.0,22.0,2.0
2971,325.0,10.0,3.0
2972,325.0,16.0,4.0
2973,325.0,25.0,1.0
2974,325.0,4.0,1.0
2975,326.0,10.0,2.0
2976,326.0,25.0,2.0
2977,326.0,3.0,4.0
2978,326.0,14.0,1.0
2979,326.0,4.0,5.0
2980,326.0,22.0,2.0
2981,326.0,16.0,1.0
2982,326.0,17.0,1.0
2983,326.0,21.0,1.0
2984,327.0,3.0,5.0
2985,327.0,12.0,2.0
2986,327.0,10.0,3.0
2987,327.0,0.0,1.0
2988,327.0,21.0,1.0
2989,327.0,11.0,1.0
2990,327.0,4.0,5.0
2991,327.0,16.0,1.0
2992,327.0,25.0,5.0
2993,327.0,20.0,1.0
2994,327.0,2.0,4.0
2995,328.0,10.0,6.0
2996,328.0,21.0,4.0
2997,328.0,11.0,2.0
2998,328.0,3.0,7.0
2999,328.0,4.0,2.0
3000,328.0,2.0,1.0
3001,328.0,7.0,1.0
3002,328.0,17.0,1.0
3003,328.0,14.0,1.0
3004,329.0,3.0,8.0
3005,329.0,14.0,2.0
3006,329.0,22.0,4.0
3007,329.0,10.0,1.0
3008,329.0,4.0,2.0
3009,329.0,11.0,2.0
3010,329.0,2.0,1.0
3011,329.0,21.0,2.0
3012,329.0,16.0,1.0
3013,330.0,4.0,9.0
3014,330.0,11.0,1.0
3015,330.0,2.0,5.0
3016,330.0,25.0,7.0
3017,330.0,3.0,4.0
3018,330.0,30.0,2.0
3019,330.0,0.0,1.0
3020,330.0,14.0,1.0
3021,330.0,22.0,3.0
3022,330.0,10.0,2.0
3023,331.0,4.0,3.0
3024,331.0,11.0,5.0
3025,331.0,2.0,4.0
3026,331.0,3.0,5.0
3027,331.0,30.0,1.0
3028,331.0,0.0,2.0
3029,331.0,5.0,5.0
3030,331.0,25.0,1.0
3031,331.0,24.0,2.0
3032,331.0,12.0,1.0
3033,331.0,22.0,1.0
3034,331.0,10.0,1.0
3035,332.0,10.0,1.0
3036,332.0,14.0,3.0
3037,332.0,16.0,2.0
3038,332.0,3.0,4.0
3039,332.0,22.0,1.0
3040,332.0,21.0,2.0
3041,332.0,25.0,1.0
3042,332.0,30.0,1.0
3043,332.0,0.0,1.0
3044,333.0,3.0,2.0
3045,333.0,10.0,2.0
3046,333.0,7.0,1.0
3047,333.0,17.0,1.0
3048,334.0,3.0,7.0
3049,334.0,18.0,1.0
3050,334.0,10.0,1.0
3051,334.0,21.0,1.0
3052,334.0,12.0,2.0
3053,334.0,7.0,1.0
3054,334.0,0.0,1.0
3055,334.0,4.0,2.0
3056,334.0,25.0,2.0
3057,334.0,2.0,2.0
3058,335.0,3.0,5.0
3059,335.0,14.0,3.0
3060,335.0,22.0,1.0
3061,335.0,10.0,3.0
3062,335.0,21.0,1.0
3063,335.0,9.0,1.0
3064,335.0,0.0,1.0
3065,335.0,30.0,1.0
3066,335.0,5.0,4.0
3067,335.0,4.0,3.0
3068,336.0,21.0,4.0
3069,336.0,3.0,6.0
3070,336.0,4.0,1.0
3071,336.0,22.0,3.0
3072,336.0,10.0,5.0
3073,336.0,25.0,2.0
3074,336.0,18.0,1.0
3075,336.0,8.0,1.0
3076,336.0,14.0,3.0
3077,336.0,16.0,1.0
3078,337.0,3.0,8.0
3079,337.0,16.0,3.0
3080,337.0,7.0,2.0
3081,337.0,21.0,3.0
3082,338.0,4.0,6.0
3083,338.0,25.0,1.0
3084,338.0,3.0,4.0
3085,338.0,13.0,1.0
3086,338.0,11.0,7.0
3087,338.0,16.0,1.0
3088,338.0,10.0,4.0
3089,338.0,14.0,2.0
3090,338.0,22.0,2.0
3091,338.0,2.0,2.0
3092,339.0,3.0,4.0
3093,339.0,6.0,1.0
3094,339.0,10.0,4.0
3095,339.0,12.0,1.0
3096,339.0,25.0,4.0
3097,339.0,14.0,1.0
3098,339.0,16.0,1.0
3099,339.0,5.0,2.0
3100,339.0,2.0,2.0
3101,339.0,23.0,1.0
3102,339.0,0.0,1.0
3103,339.0,4.0,1.0
3104,339.0,7.0,1.0
3105,339.0,8.0,1.0
3106,340.0,3.0,7.0
3107,340.0,21.0,3.0
3108,340.0,17.0,1.0
3109,340.0,11.0,2.0
3110,340.0,2.0,2.0
3111,340.0,22.0,1.0
3112,340.0,6.0,1.0
3113,340.0,10.0,6.0
3114,340.0,25.0,3.0
3115,340.0,20.0,1.0
3116,340.0,0.0,1.0
3117,340.0,7.0,1.0
3118,340.0,4.0,2.0
3119,340.0,12.0,1.0
3120,341.0,4.0,6.0
3121,341.0,25.0,4.0
3122,341.0,2.0,2.0
3123,341.0,3.0,6.0
3124,341.0,10.0,4.0
3125,341.0,13.0,2.0
3126,341.0,8.0,3.0
3127,341.0,7.0,1.0
3128,341.0,14.0,1.0
3129,341.0,22.0,1.0
3130,342.0,3.0,7.0
3131,342.0,25.0,3.0
3132,342.0,2.0,2.0
3133,342.0,14.0,4.0
3134,342.0,22.0,1.0
3135,342.0,26.0,1.0
3136,342.0,16.0,1.0
3137,342.0,20.0,1.0
3138,342.0,4.0,1.0
3139,343.0,3.0,3.0
3140,343.0,16.0,2.0
3141,343.0,20.0,2.0
3142,343.0,21.0,4.0
3143,343.0,5.0,5.0
3144,343.0,11.0,2.0
3145,343.0,12.0,2.0
3146,343.0,1.0,1.0
3147,343.0,10.0,3.0
3148,343.0,30.0,1.0
3149,343.0,14.0,1.0
3150,343.0,13.0,1.0
3151,343.0,25.0,3.0
3152,344.0,3.0,10.0
3153,344.0,10.0,4.0
3154,344.0,4.0,1.0
3155,344.0,7.0,1.0
3156,344.0,25.0,1.0
3157,344.0,16.0,1.0
3158,344.0,5.0,2.0
3159,344.0,11.0,3.0
3160,344.0,21.0,4.0
3161,344.0,0.0,1.0
3162,344.0,8.0,1.0
3163,345.0,3.0,2.0
3164,345.0,21.0,2.0
3165,345.0,30.0,2.0
3166,345.0,4.0,4.0
3167,345.0,25.0,3.0
3168,345.0,2.0,4.0
3169,345.0,20.0,1.0
3170,345.0,11.0,2.0
3171,346.0,3.0,6.0
3172,346.0,21.0,5.0
3173,346.0,17.0,2.0
3174,346.0,4.0,1.0
3175,346.0,11.0,2.0
3176,346.0,7.0,1.0
3177,346.0,8.0,2.0
3178,346.0,10.0,2.0
3179,346.0,12.0,1.0
3180,347.0,3.0,9.0
3181,347.0,22.0,2.0
3182,347.0,10.0,2.0
3183,347.0,4.0,3.0
3184,347.0,21.0,3.0
3185,347.0,7.0,1.0
3186,347.0,11.0,1.0
3187,347.0,14.0,3.0
3188,348.0,3.0,5.0
3189,348.0,6.0,1.0
3190,348.0,10.0,2.0
3191,348.0,21.0,2.0
3192,348.0,5.0,4.0
3193,348.0,11.0,4.0
3194,348.0,4.0,12.0
3195,348.0,25.0,4.0
3196,348.0,2.0,6.0
3197,348.0,14.0,2.0
3198,348.0,19.0,2.0
3199,348.0,16.0,2.0
3200,349.0,14.0,7.0
3201,349.0,13.0,4.0
3202,349.0,16.0,3.0
3203,349.0,10.0,4.0
3204,349.0,4.0,2.0
3205,349.0,2.0,2.0
3206,349.0,3.0,5.0
3207,349.0,0.0,2.0
3208,349.0,7.0,2.0
3209,349.0,25.0,2.0
3210,349.0,22.0,2.0
3211,349.0,11.0,1.0
3212,349.0,5.0,2.0
3213,350.0,3.0,10.0
3214,350.0,10.0,8.0
3215,350.0,0.0,1.0
3216,350.0,4.0,4.0
3217,350.0,25.0,2.0
3218,350.0,2.0,2.0
3219,350.0,9.0,2.0
3220,350.0,22.0,2.0
3221,350.0,21.0,1.0
3222,350.0,12.0,1.0
3223,351.0,3.0,7.0
3224,351.0,14.0,4.0
3225,351.0,22.0,2.0
3226,351.0,23.0,1.0
3227,351.0,10.0,4.0
3228,351.0,16.0,2.0
3229,351.0,9.0,2.0
3230,351.0,12.0,2.0
3231,351.0,25.0,1.0
3232,351.0,21.0,1.0
3233,351.0,0.0,1.0
3234,352.0,4.0,5.0
3235,352.0,25.0,3.0
3236,352.0,2.0,2.0
3237,352.0,10.0,5.0
3238,352.0,22.0,2.0
3239,352.0,3.0,5.0
3240,352.0,0.0,1.0
3241,352.0,28.0,1.0
3242,353.0,3.0,4.0
3243,353.0,5.0,6.0
3244,353.0,11.0,1.0
3245,353.0,14.0,2.0
3246,353.0,22.0,1.0
3247,353.0,10.0,4.0
3248,353.0,21.0,3.0
3249,353.0,30.0,1.0
3250,353.0,0.0,1.0
3251,354.0,26.0,3.0
3252,354.0,0.0,1.0
3253,354.0,29.0,1.0
3254,354.0,3.0,5.0
3255,354.0,21.0,2.0
3256,354.0,14.0,2.0
3257,354.0,10.0,6.0
3258,354.0,25.0,3.0
3259,354.0,4.0,3.0
3260,354.0,11.0,2.0
3261,354.0,2.0,1.0
3262,355.0,3.0,4.0
3263,355.0,10.0,3.0
3264,355.0,0.0,2.0
3265,355.0,4.0,4.0
3266,355.0,25.0,5.0
3267,355.0,13.0,2.0
3268,355.0,22.0,2.0
3269,355.0,20.0,1.0
3270,355.0,18.0,2.0
3271,355.0,28.0,2.0
3272,355.0,30.0,1.0
3273,356.0,3.0,4.0
3274,356.0,10.0,4.0
3275,356.0,16.0,3.0
3276,356.0,22.0,1.0
3277,356.0,30.0,1.0
3278,356.0,18.0,1.0
3279,356.0,23.0,2.0
3280,356.0,14.0,2.0
3281,356.0,21.0,2.0
3282,356.0,24.0,1.0
3283,357.0,4.0,11.0
3284,357.0,22.0,2.0
3285,357.0,21.0,3.0
3286,357.0,25.0,5.0
3287,357.0,20.0,1.0
3288,357.0,5.0,4.0
3289,357.0,11.0,4.0
3290,357.0,2.0,4.0
3291,357.0,3.0,4.0
3292,358.0,3.0,1.0
3293,358.0,12.0,1.0
3294,358.0,21.0,2.0
3295,358.0,5.0,2.0
3296,358.0,11.0,4.0
3297,358.0,10.0,2.0
3298,358.0,4.0,2.0
3299,359.0,4.0,1.0
3300,359.0,22.0,2.0
3301,359.0,3.0,8.0
3302,359.0,14.0,2.0
3303,359.0,25.0,1.0
3304,359.0,16.0,1.0
3305,359.0,21.0,1.0
3306,359.0,11.0,3.0
3307,359.0,10.0,2.0
3308,359.0,9.0,2.0
3309,360.0,5.0,4.0
3310,360.0,11.0,1.0
3311,360.0,25.0,1.0
3312,360.0,14.0,1.0
3313,360.0,16.0,2.0
3314,360.0,3.0,4.0
3315,360.0,21.0,1.0
3316,360.0,4.0,1.0
3317,360.0,28.0,1.0
3318,360.0,10.0,2.0
3319,360.0,2.0,2.0
3320,360.0,26.0,1.0
3321,361.0,3.0,6.0
3322,361.0,21.0,6.0
3323,361.0,15.0,1.0
3324,361.0,14.0,2.0
3325,361.0,22.0,2.0
3326,361.0,9.0,1.0
3327,361.0,10.0,3.0
3328,361.0,5.0,1.0
3329,361.0,11.0,2.0
3330,362.0,3.0,7.0
3331,362.0,21.0,1.0
3332,362.0,25.0,3.0
3333,362.0,22.0,1.0
3334,362.0,10.0,5.0
3335,362.0,9.0,2.0
3336,362.0,12.0,1.0
3337,362.0,0.0,1.0
3338,362.0,14.0,2.0
3339,362.0,16.0,2.0
3340,362.0,4.0,2.0
3341,362.0,2.0,2.0
3342,363.0,3.0,2.0
3343,363.0,21.0,2.0
3344,364.0,3.0,4.0
3345,364.0,21.0,4.0
3346,364.0,9.0,1.0
3347,364.0,25.0,5.0
3348,364.0,2.0,3.0
3349,364.0,4.0,4.0
3350,364.0,17.0,1.0
3351,364.0,10.0,1.0
3352,364.0,5.0,2.0
3353,364.0,11.0,2.0
3354,364.0,14.0,1.0
3355,364.0,16.0,1.0
3356,364.0,22.0,1.0
3357,365.0,3.0,7.0
3358,365.0,21.0,2.0
3359,365.0,9.0,1.0
3360,365.0,10.0,5.0
3361,365.0,11.0,3.0
3362,365.0,4.0,3.0
3363,365.0,5.0,2.0
3364,365.0,2.0,1.0
3365,365.0,19.0,2.0
3366,365.0,12.0,2.0
3367,366.0,5.0,4.0
3368,366.0,7.0,1.0
3369,366.0,17.0,1.0
3370,366.0,10.0,2.0
3371,366.0,2.0,1.0
3372,366.0,3.0,4.0
3373,366.0,12.0,2.0
3374,366.0,22.0,2.0
3375,366.0,24.0,2.0
3376,366.0,11.0,1.0
3377,367.0,3.0,8.0
3378,367.0,21.0,4.0
3379,367.0,10.0,5.0
3380,367.0,0.0,1.0
3381,367.0,14.0,1.0
3382,367.0,22.0,1.0
3383,367.0,29.0,1.0
3384,367.0,8.0,2.0
3385,367.0,7.0,1.0
3386,367.0,4.0,2.0
3387,367.0,25.0,2.0
3388,367.0,16.0,2.0
3389,368.0,4.0,9.0
3390,368.0,16.0,4.0
3391,368.0,2.0,6.0
3392,368.0,10.0,2.0
3393,368.0,3.0,6.0
3394,368.0,21.0,1.0
3395,368.0,9.0,1.0
3396,368.0,22.0,2.0
3397,368.0,14.0,3.0
3398,369.0,3.0,6.0
3399,369.0,9.0,1.0
3400,369.0,0.0,1.0
3401,369.0,14.0,2.0
3402,369.0,22.0,4.0
3403,369.0,21.0,3.0
3404,369.0,10.0,1.0
3405,370.0,10.0,3.0
3406,370.0,4.0,1.0
3407,370.0,5.0,5.0
3408,370.0,1.0,2.0
3409,370.0,11.0,1.0
3410,370.0,2.0,2.0
3411,370.0,3.0,1.0
3412,370.0,14.0,2.0
3413,370.0,22.0,1.0
3414,370.0,24.0,1.0
3415,370.0,30.0,1.0
3416,370.0,18.0,1.0
3417,370.0,23.0,1.0
3418,371.0,4.0,4.0
3419,371.0,25.0,4.0
3420,371.0,2.0,4.0
3421,371.0,3.0,2.0
3422,371.0,10.0,2.0
3423,372.0,3.0,4.0
3424,372.0,10.0,3.0
3425,372.0,4.0,4.0
3426,372.0,22.0,2.0
3427,372.0,5.0,2.0
3428,372.0,14.0,2.0
3429,372.0,16.0,2.0
3430,372.0,25.0,1.0
3431,372.0,26.0,2.0
3432,373.0,16.0,6.0
3433,373.0,13.0,6.0
3434,373.0,21.0,2.0
3435,373.0,3.0,4.0
3436,373.0,9.0,1.0
3437,373.0,10.0,1.0
3438,373.0,12.0,1.0
3439,373.0,2.0,1.0
3440,373.0,14.0,3.0
3441,374.0,10.0,1.0
3442,374.0,21.0,2.0
3443,374.0,25.0,1.0
3444,374.0,14.0,1.0
3445,374.0,22.0,1.0
3446,374.0,15.0,3.0
3447,374.0,3.0,3.0
3448,374.0,16.0,1.0
3449,374.0,17.0,1.0
3450,374.0,4.0,1.0
3451,374.0,0.0,1.0
3452,375.0,3.0,7.0
3453,375.0,7.0,1.0
3454,375.0,8.0,1.0
3455,375.0,10.0,4.0
3456,375.0,4.0,7.0
3457,375.0,16.0,2.0
3458,375.0,2.0,4.0
3459,375.0,11.0,3.0
3460,375.0,28.0,1.0
3461,375.0,17.0,1.0
3462,375.0,21.0,1.0
3463,375.0,18.0,1.0
3464,376.0,3.0,5.0
3465,376.0,21.0,2.0
3466,376.0,11.0,1.0
3467,376.0,14.0,2.0
3468,376.0,22.0,2.0
3469,376.0,10.0,2.0
3470,376.0,16.0,1.0
3471,376.0,4.0,1.0
3472,376.0,20.0,1.0
3473,376.0,19.0,1.0
3474,376.0,8.0,1.0
3475,377.0,4.0,5.0
3476,377.0,11.0,2.0
3477,377.0,2.0,3.0
3478,377.0,3.0,3.0
3479,377.0,22.0,1.0
3480,377.0,25.0,5.0
3481,377.0,5.0,1.0
3482,377.0,26.0,1.0
3483,377.0,16.0,2.0
3484,378.0,5.0,2.0
3485,378.0,11.0,2.0
3486,379.0,5.0,2.0
3487,379.0,11.0,2.0
3488,379.0,2.0,5.0
3489,379.0,26.0,1.0
3490,379.0,4.0,3.0
3491,379.0,25.0,4.0
3492,379.0,20.0,1.0
3493,379.0,14.0,2.0
3494,379.0,16.0,2.0
3495,379.0,3.0,1.0
3496,379.0,10.0,2.0
3497,379.0,0.0,1.0
3498,379.0,21.0,1.0
3499,379.0,8.0,1.0
3500,380.0,3.0,7.0
3501,380.0,14.0,1.0
3502,380.0,10.0,1.0
3503,380.0,4.0,1.0
3504,380.0,12.0,1.0
3505,380.0,25.0,2.0
3506,380.0,20.0,1.0
3507,380.0,16.0,2.0
3508,380.0,22.0,2.0
3509,380.0,11.0,1.0
3510,381.0,3.0,7.0
3511,381.0,12.0,1.0
3512,381.0,21.0,4.0
3513,381.0,5.0,3.0
3514,381.0,11.0,4.0
3515,381.0,10.0,5.0
3516,381.0,9.0,1.0
3517,381.0,25.0,1.0
3518,381.0,2.0,1.0
3519,382.0,3.0,5.0
3520,382.0,6.0,1.0
3521,382.0,10.0,4.0
3522,382.0,4.0,6.0
3523,382.0,22.0,3.0
3524,382.0,16.0,4.0
3525,382.0,7.0,1.0
3526,382.0,17.0,1.0
3527,382.0,25.0,4.0
3528,382.0,2.0,2.0
3529,382.0,13.0,2.0
3530,383.0,3.0,7.0
3531,383.0,10.0,4.0
3532,383.0,4.0,3.0
3533,383.0,25.0,1.0
3534,383.0,2.0,1.0
3535,383.0,19.0,2.0
3536,383.0,21.0,3.0
3537,383.0,17.0,1.0
3538,383.0,11.0,2.0
3539,384.0,3.0,5.0
3540,384.0,14.0,2.0
3541,384.0,16.0,6.0
3542,384.0,25.0,5.0
3543,384.0,20.0,1.0
3544,384.0,21.0,1.0
3545,384.0,4.0,5.0
3546,384.0,11.0,1.0
3547,384.0,2.0,1.0
3548,385.0,21.0,1.0
3549,385.0,3.0,6.0
3550,385.0,14.0,5.0
3551,385.0,22.0,2.0
3552,385.0,30.0,1.0
3553,385.0,0.0,2.0
3554,385.0,10.0,4.0
3555,385.0,25.0,2.0
3556,385.0,4.0,4.0
3557,386.0,24.0,1.0
3558,386.0,3.0,7.0
3559,386.0,21.0,1.0
3560,386.0,0.0,1.0
3561,386.0,7.0,1.0
3562,386.0,16.0,1.0
3563,387.0,3.0,3.0
3564,387.0,21.0,5.0
3565,387.0,10.0,6.0
3566,387.0,5.0,5.0
3567,387.0,2.0,3.0
3568,387.0,25.0,2.0
3569,387.0,20.0,1.0
3570,387.0,11.0,2.0
3571,387.0,30.0,1.0
3572,387.0,4.0,1.0
3573,388.0,21.0,6.0
3574,388.0,11.0,5.0
3575,388.0,4.0,3.0
3576,388.0,2.0,1.0
3577,388.0,10.0,4.0
3578,388.0,19.0,2.0
3579,388.0,3.0,4.0
3580,388.0,22.0,3.0
3581,388.0,14.0,1.0
3582,388.0,12.0,1.0
3583,388.0,8.0,1.0
3584,389.0,3.0,5.0
3585,389.0,10.0,5.0
3586,389.0,4.0,5.0
3587,389.0,19.0,2.0
3588,389.0,14.0,1.0
3589,390.0,3.0,9.0
3590,390.0,22.0,3.0
3591,390.0,14.0,2.0
3592,390.0,10.0,3.0
3593,390.0,21.0,2.0
3594,390.0,8.0,1.0
3595,390.0,12.0,2.0
3596,390.0,11.0,1.0
3597,391.0,21.0,1.0
3598,391.0,4.0,3.0
3599,391.0,25.0,5.0
3600,391.0,2.0,3.0
3601,391.0,3.0,4.0
3602,391.0,12.0,1.0
3603,391.0,10.0,6.0
3604,391.0,6.0,1.0
3605,391.0,5.0,1.0
3606,391.0,11.0,1.0
3607,392.0,3.0,6.0
3608,392.0,21.0,2.0
3609,392.0,4.0,3.0
3610,392.0,25.0,1.0
3611,392.0,2.0,3.0
3612,392.0,14.0,1.0
3613,392.0,16.0,1.0
3614,392.0,6.0,1.0
3615,392.0,10.0,3.0
3616,392.0,0.0,1.0
3617,392.0,11.0,2.0
3618,393.0,21.0,2.0
3619,393.0,11.0,2.0
3620,393.0,3.0,2.0
3621,393.0,12.0,2.0
3622,393.0,30.0,1.0
3623,393.0,23.0,2.0
3624,393.0,29.0,1.0
3625,393.0,10.0,3.0
3626,393.0,5.0,1.0
3627,393.0,7.0,1.0
3628,393.0,4.0,3.0
3629,393.0,25.0,2.0
3630,393.0,2.0,1.0
3631,394.0,21.0,1.0
3632,394.0,23.0,6.0
3633,394.0,27.0,1.0
3634,395.0,21.0,2.0
3635,395.0,5.0,5.0
3636,395.0,10.0,1.0
3637,395.0,2.0,1.0
3638,396.0,3.0,3.0
3639,396.0,21.0,2.0
3640,396.0,24.0,1.0
3641,396.0,10.0,5.0
3642,396.0,0.0,2.0
3643,396.0,5.0,3.0
3644,396.0,11.0,3.0
3645,396.0,12.0,1.0
3646,396.0,23.0,2.0
3647,397.0,4.0,4.0
3648,397.0,25.0,4.0
3649,397.0,2.0,4.0
3650,397.0,3.0,2.0
3651,397.0,10.0,2.0
3652,397.0,11.0,2.0
3653,397.0,16.0,2.0
3654,398.0,3.0,6.0
3655,398.0,4.0,1.0
3656,398.0,25.0,1.0
3657,398.0,5.0,1.0
3658,398.0,24.0,1.0
3659,398.0,21.0,4.0
3660,398.0,10.0,3.0
3661,398.0,11.0,1.0
3662,398.0,12.0,1.0
3663,399.0,3.0,7.0
3664,399.0,30.0,1.0
3665,399.0,14.0,3.0
3666,399.0,16.0,2.0
3667,399.0,13.0,2.0
3668,399.0,22.0,3.0
3669,399.0,12.0,1.0
3670,399.0,21.0,1.0
3671,399.0,6.0,1.0
3672,399.0,10.0,2.0
3673,399.0,4.0,2.0
3674,400.0,3.0,7.0
3675,400.0,21.0,2.0
3676,400.0,0.0,1.0
3677,400.0,4.0,2.0
3678,400.0,7.0,1.0
3679,400.0,25.0,1.0
3680,400.0,24.0,1.0
3681,400.0,28.0,1.0
3682,400.0,9.0,2.0
